Part_Number,Dataset,Count,LGB_Winkler_80CI_Mean,LGB_Winkler_80CI_Std,LGB_PICP_80CI,LGB_Winkler_50CI_Mean,LGB_Winkler_50CI_Std,LGB_PICP_50CI,LGB_Q10,LGB_Q90,LGB_Median_Q10_Q90,LGB_Q25,LGB_Q75,LGB_Median_Q25_Q75,LGB_MAE_Mean,LGB_MAE_Std,TF_Winkler_80CI_Mean,TF_Winkler_80CI_Std,TF_PICP_80CI,TF_Winkler_50CI_Mean,TF_Winkler_50CI_Std,TF_PICP_50CI,TF_Q10,TF_Q90,TF_Median_Q10_Q90,TF_Q25,TF_Q75,TF_Median_Q25_Q75,TF_MAE_Mean,TF_MAE_Std,LGB_PICP_80CI_Pct,LGB_PICP_50CI_Pct,TF_PICP_80CI_Pct,TF_PICP_50CI_Pct
28823-7,Test,3,17.90795885900812,0.5207780828012633,0.6666666666666666,9.166324643961309,1.8765010231666752,0.3333333333333333,16.481743901935246,34.31602297677208,18.093678930967222,19.052515860969745,27.547287342749783,8.519370220425607,5.132712951160807,2.9794177779427606,19.9163875579834,1.4105239200589652,0.6666666666666666,11.482689221700033,0.763169137491537,0.0,16.114233,35.969276,19.96259,20.38501,30.202623,9.870409,8.345937728881834,1.8929399241514826,66.66666666666666,33.33333333333333,66.66666666666666,0.0
28823-7,Validation,3,17.153369548056734,1.0249916169951814,1.0,9.181591296897434,1.4752485605988106,0.6666666666666666,15.247276808607742,32.40064635666448,17.83446966323947,18.127417184779546,27.034117305074176,8.937895096429255,3.6077999192029644,2.2416535004311213,17.54862009684245,0.6502643624385163,0.6666666666666666,9.76305103302002,1.2187250644851937,0.3333333333333333,13.249325,30.747543,17.332733,17.037745,25.736738,8.615709,5.944535573323569,2.809687962959584,100.0,66.66666666666666,66.66666666666666,33.33333333333333
28B545-9,Test,3,18.130976970101774,1.2664761147638683,0.6666666666666666,9.963881020672053,1.0561857065537121,0.6666666666666666,17.06019551442309,35.17499250264384,18.98102469886287,19.722991137184064,28.694113854222355,9.132105900374427,5.805976454350319,4.197997554787052,22.169771830240887,0.5112617439509578,1.0,10.97290293375651,0.0848836418355002,0.6666666666666666,19.152613,41.322384,22.367601,23.897638,34.705204,10.870537,3.9159189860026005,1.9545119451170847,66.66666666666666,66.66666666666666,100.0,66.66666666666666
28B545-9,Validation,3,18.960303469114326,1.90638308199641,1.0,12.067145323941107,0.8623561533619029,0.6666666666666666,19.38148693989241,38.341790409006734,20.059750782495186,20.88991434874362,32.78808944670475,12.07766022628389,3.024728735964292,2.9198918892888126,18.676730473836262,0.19601599534581263,1.0,9.218408584594727,0.0792551496094132,1.0,14.73109,33.40782,18.572636,18.703049,27.921457,9.230646,1.9816748301188152,1.2514102404574015,100.0,66.66666666666666,100.0,100.0
3-1531-3,Test,3,13.942203058789465,1.1903337952061301,0.6666666666666666,10.062002471951061,3.58575035183298,0.6666666666666666,16.129686343466123,29.622220563303888,13.38681629375813,17.62833882509052,26.066234949241604,7.837688872959447,7.03913585781699,6.086719228138115,19.589740244547524,0.7097080999422587,0.6666666666666666,11.415689468383789,2.4847726041336977,0.6666666666666666,15.803233,34.95821,18.862928,19.85198,29.29038,9.31534,7.276386896769207,6.231522702351436,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
3-1531-3,Validation,3,14.210006934988613,0.766639794373975,0.6666666666666666,9.493831598852076,2.309944015202993,0.3333333333333333,15.270096342454352,29.037788711977218,13.604343426931784,17.11274383783569,24.68429662166854,7.796218116652938,7.6304105573507615,5.105693977957227,17.100862757364908,0.8347266066178023,0.6666666666666666,10.3529577255249,2.693999311904764,0.3333333333333333,12.267816,28.938475,16.659393,15.725403,24.029005,8.324558,7.860368728637693,5.358550673887423,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
3-1546,Test,3,16.195014984944816,0.5142806485748602,1.0,8.504369390985199,0.9659757316481674,0.3333333333333333,15.443419556614991,31.638434541559807,16.107237122078736,18.176556145222225,25.772545952765444,7.337865928184666,5.39913759081762,1.8690829029902654,20.537827428181966,0.47024378010039375,0.6666666666666666,10.88247013092041,1.2961825424543154,0.6666666666666666,16.791122,37.321068,20.33176,21.182617,31.29577,10.016304,4.921890258789063,4.051121371864677,100.0,33.33333333333333,66.66666666666666,66.66666666666666
3-1546,Validation,3,18.38566229523677,0.6413969755084474,0.6666666666666666,10.274412305369582,0.5789072859339717,0.6666666666666666,16.948510064397684,35.0888060988874,18.683762283826155,20.407329081195062,29.539185608270927,9.836122807990805,6.033041083072093,3.7451244802173353,18.159490140279136,0.5879476258310646,0.6666666666666666,9.897674560546875,1.4843152528033496,0.6666666666666666,13.527446,31.583368,18.152403,17.35164,26.328012,9.00527,4.3963133494059266,4.334389695001253,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
301-319-724-0,Test,3,10.10290511829343,0.5902799330122438,1.0,6.595719847497565,0.28779413775060486,0.3333333333333333,2.5028737239255077,12.605778842218939,9.8569500096951,4.068497114375266,10.532391937744753,6.38122689097337,3.4706916072163296,0.10644663903572717,10.85787452061971,0.4118246030045612,0.6666666666666666,5.857314427693685,0.8409835593242688,0.6666666666666666,4.3102736,15.116118,10.876478,6.307373,11.6867075,5.40727,3.1665325164794935,1.7005453017375984,100.0,33.33333333333333,66.66666666666666,66.66666666666666
301-319-724-0,Validation,3,10.156191391576609,0.17111827130689738,1.0,5.8914781907632365,0.2599296161330669,1.0,2.383973295199477,12.540164686776086,10.131717462058528,4.298341760783085,10.18981995154632,5.9967121164530015,1.1858525752259192,0.44072416114707585,9.287411371866861,0.3517560525215422,1.0,4.593898455301921,0.1713746712849201,1.0,3.048952,12.336364,9.085507,4.697177,9.291076,4.488433,0.8724279403686538,0.4327735035767613,100.0,100.0,100.0,100.0
3022053-001,Test,3,11.157377496005296,0.8789134687335102,1.0,5.985090305976765,0.4613268091953989,1.0,6.838103547490275,17.99548104349557,10.70869052680679,8.988607421575807,14.97369772755257,5.996705771298878,0.6313110819068276,0.47143077244420806,13.967824618021647,0.8262912789551331,1.0,7.506328264872233,0.7165905131588491,0.3333333333333333,8.289863,22.257685,14.046539,11.1060915,18.139734,7.0796432,3.6736634572347,2.1558250431851436,100.0,100.0,100.0,33.33333333333333
3022053-001,Validation,3,11.03002293257812,0.7810550161305894,0.6666666666666666,7.398308405801327,0.8811869578264011,0.3333333333333333,6.453198698551095,17.32651341088517,11.228689994109748,8.707155306019173,15.101984745126217,6.281514266654215,4.831004679137972,1.5127281146750302,12.705553913116455,0.5086817205493781,0.6666666666666666,7.44727087020874,1.1650161191116888,0.3333333333333333,6.1254563,18.660067,12.428789,8.526287,14.834727,6.2764597,5.232311566670735,2.3858132786599757,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
3031863-001,Test,3,14.489059324115493,0.8991289864190177,0.6666666666666666,8.294071130148591,0.7747286282670647,0.0,15.164328287055438,29.573434345530803,14.819375534624161,17.832664798065277,25.04373686251456,7.3132742368556904,5.384842074643313,1.6350386222604334,19.242148399353027,1.580219180637744,0.3333333333333333,11.30530579884847,1.9295693207054716,0.3333333333333333,15.240403,34.311996,18.860863,19.274225,28.737083,9.378019,8.589014053344728,3.0950289753592424,66.66666666666666,0.0,33.33333333333333,33.33333333333333
3031863-001,Validation,3,15.154962742497624,0.578780527562149,1.0,7.624206424288666,0.7523956785228668,1.0,15.510249239890896,30.665211982388517,15.273773235350571,17.80869994855761,25.432906372846276,7.21523361442415,2.31591461244597,0.7366969672124299,17.943729400634766,0.6038752590908026,1.0,8.906099955240885,0.2383851230815882,1.0,13.58562,31.529348,17.630798,17.391222,26.297323,8.764896,3.38136164347331,0.9441932037948346,100.0,100.0,100.0,100.0
304300-2,Test,3,16.53008379102376,0.4227993091474862,1.0,7.65539008320808,0.6154529250498216,0.3333333333333333,15.20579518303775,31.735878974061517,16.469621624462835,17.95581227070498,25.24640274218623,7.305114262968335,3.161531378501772,1.8261887399957437,19.175172805786133,0.6394332223635654,1.0,9.929875373840332,0.8743529140821171,0.6666666666666666,15.045013,34.22019,19.486954,19.106792,28.56716,9.595448,3.5429356892903647,3.0899777488768487,100.0,33.33333333333333,100.0,66.66666666666666
304300-2,Validation,3,18.45276140344276,0.4474657124645093,0.3333333333333333,9.9021573962466,0.5995096344015094,0.3333333333333333,16.213568673958022,34.47420220634657,18.319258297262788,19.769946661309763,27.968642328209725,7.807689513802266,7.554820782553132,2.7992951467534612,17.989881960550942,0.5784635995224913,0.6666666666666666,10.771356900533041,0.27524640503672254,0.0,13.695725,31.675726,18.082367,17.520597,26.388712,8.943968,8.365634918212892,0.43813069832323925,33.33333333333333,33.33333333333333,66.66666666666666,0.0
31075-840,Test,3,16.422433240803006,0.2900554271226299,0.3333333333333333,10.382590866760882,1.7945444794452863,0.0,17.50277769135266,33.29210097625816,16.014432375615065,19.374344928258008,27.569763330889888,8.136928622243797,8.632285803588116,3.2200127819554583,19.868150838216145,1.232535141239773,0.6666666666666666,11.987136840820312,1.5804984137451692,0.0,15.600861,35.153206,19.636328,19.803606,29.38894,9.631485,9.8732172648112,2.9595030090337495,33.33333333333333,0.0,66.66666666666666,0.0
31075-840,Validation,3,14.80328790846791,0.5189945914865252,1.0,8.177101514453241,1.2615978694173289,0.6666666666666666,17.71766693096719,32.5209548394351,15.15402755750906,19.577811606035482,27.54579677259225,7.563760172904647,2.069852279057622,2.213798462345328,17.85749053955078,0.29125749914082055,1.0,8.766426086425781,0.098635375429543,1.0,13.714671,31.57216,17.813126,17.575323,26.341745,8.738565,3.0902245839436837,0.6760285378629827,100.0,66.66666666666666,100.0,100.0
3125400-10,Test,3,13.444454166110516,0.2965136667120471,0.3333333333333333,7.833194061240003,1.2284088704478542,0.3333333333333333,5.417825366983067,18.57134375469985,13.144605141978158,7.879929637973478,14.110266885140227,6.2453716971419535,5.789097016181088,2.8816767573406747,11.085964266459149,1.4410157116451354,0.3333333333333333,6.618351062138875,1.470958628356293,0.3333333333333333,4.227962,15.135398,11.025263,6.1916313,11.647583,5.514664,4.599970181783041,2.39054657898324,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
3125400-10,Validation,3,10.872835490267292,0.6708170206335197,0.6666666666666666,6.647500909022857,1.2232492438511213,0.3333333333333333,5.130349443789049,15.910075587386535,10.573355733528569,8.0309928024702,13.97528410291836,6.095003099011933,4.1074855305181215,1.7962617713996762,12.201309967041015,0.025755310874086473,0.6666666666666666,6.676560084025065,0.6680971352822014,0.3333333333333333,5.1876264,17.323801,12.17235,7.4635277,13.541917,6.1152277,4.0776980717976885,1.476635284408788,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
312BS101-1,Test,3,14.562497841947183,0.346628157155735,1.0,8.49293625388084,0.2239243970739585,0.3333333333333333,13.880070246848193,28.442568088795372,14.42375367580659,16.472408259525633,24.555953003948378,8.024415615533186,4.015999509248114,1.1348266093851813,20.198436737060547,0.17771355966994523,1.0,9.899142583211264,0.09127950428524624,1.0,15.855729,36.054165,20.228844,20.254019,30.153162,9.86256,1.4319286346435536,0.35756011939996113,100.0,33.33333333333333,100.0,100.0
312BS101-1,Validation,3,14.636313970527235,0.6889518595606311,1.0,8.746434231585175,0.7741867573861151,0.6666666666666666,12.679801703714645,27.316115674241882,14.73016259654038,15.517477191995816,23.84899267349724,8.195906654246695,4.235615719909048,1.853514617344641,17.230916341145832,0.4923568098661169,1.0,8.629024505615234,0.31472800311546295,0.6666666666666666,11.847814,29.07873,16.977947,15.531711,24.074408,8.420332,3.7402839660644545,0.7829187783138256,100.0,66.66666666666666,100.0,66.66666666666666
314-2100-3,Test,3,13.35167437866283,0.5018371250122978,1.0,7.580103068605227,0.041892849260566946,1.0,8.479749549489924,21.831423928152756,13.343578581993775,10.80765819758169,18.387761266186917,7.5991128543060285,1.810546223320691,0.916750520711817,15.396321296691895,0.4239420877704623,1.0,8.091813246409098,0.42763159512890514,0.3333333333333333,9.780475,25.176796,15.143943,12.976082,20.649181,7.5618486,3.5780239105224623,2.3507231175960728,100.0,100.0,100.0,33.33333333333333
314-2100-3,Validation,3,13.323482818171456,0.6935039598638406,0.6666666666666666,8.00132291738023,0.4352145847657003,0.6666666666666666,8.813348726762461,22.100814852309572,13.727080837060775,11.140926870448297,18.635708692165437,7.550959878661416,3.0713561864744094,2.0883227642195425,14.669108390808105,0.6455615892246538,0.6666666666666666,8.024506251017252,1.2852694702439122,0.6666666666666666,8.697274,23.272528,14.527735,11.697591,18.958076,7.2331133,4.132398287455239,3.1083898237779666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
320-401-201-0,Test,3,12.50769883250995,0.4475817542463356,1.0,7.681840445897556,0.31943563185169277,0.3333333333333333,6.994674336705811,19.502373169215762,12.586901714736372,9.09658633164032,16.48181574310348,7.237475640295958,2.8183333089842524,1.5326402721809282,13.670194816589357,0.38459597010632945,0.3333333333333333,7.838694890340169,0.8610375111581504,0.3333333333333333,7.7925286,21.451502,13.653553,10.545932,17.41413,6.8919725,4.340586344401042,2.9734277570166823,100.0,33.33333333333333,33.33333333333333,33.33333333333333
320-401-201-0,Validation,3,12.475905478145762,1.0006459908555674,1.0,7.366051577963222,0.587332099002196,1.0,5.597741200485746,18.07364667863151,12.031977699341446,7.907645869157856,15.273697447121078,6.989504217749893,1.4847307747293381,0.6618581040071401,12.408011118570963,0.12104615216821782,1.0,6.21868101755778,0.05355681583103332,1.0,6.0737343,18.481745,12.358664,8.48516,14.703841,6.1952457,0.7410640716552722,0.3810272803088573,100.0,100.0,100.0,100.0
3202222-1,Test,3,15.5062528548573,1.1716415909483888,0.3333333333333333,11.289786507054416,1.5733149900870778,0.3333333333333333,17.282844740763775,32.23987753797295,15.243044960858306,19.709041938138903,28.17938393712824,8.919324387358994,9.224401330674306,5.045918671291868,22.46117655436198,0.175303033789577,1.0,11.577936172485352,0.9525052218369684,0.6666666666666666,19.383787,41.844967,22.423265,24.282166,35.163662,10.844097,3.6577955881754556,4.028751168179159,33.33333333333333,33.33333333333333,100.0,66.66666666666666
3202222-1,Validation,3,15.363689954878287,0.4425690762870434,0.6666666666666666,10.239402835393902,2.7320784764727533,0.3333333333333333,16.685315340621553,31.51785498952385,15.381468661150166,18.29660242206063,26.303146269874322,8.023600808779943,7.831407040205225,6.40896994420469,18.17856750488281,0.8390123501473482,0.6666666666666666,10.79161548614502,2.3186461814647075,0.3333333333333333,13.42749,31.302094,17.900421,17.257143,26.09295,8.829802,8.128519694010416,4.394663764334666,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
320548-2,Test,3,16.02045342473351,0.8782393630299147,0.3333333333333333,9.560869866949668,1.472890659003316,0.3333333333333333,14.04629644773681,29.69933105049668,15.224388828667596,16.58045874599794,24.36855733940951,7.491785695255508,6.900112881553028,4.181642017765533,17.116511726379397,0.3123252184369655,0.6666666666666666,9.756020545959473,0.9767355943776058,0.3333333333333333,12.3535,29.303904,17.095112,15.920993,24.33053,8.474739,5.637629191080727,4.088521062434716,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333
320548-2,Validation,3,17.15581330671996,2.0866398575435787,1.0,9.433658548285463,1.4072376797700767,0.3333333333333333,11.309637750596048,28.465451057316006,17.63638237619505,14.572584584278603,23.372563660427144,9.347868780170696,5.3813154824366904,1.7911275535055151,16.24510243733724,0.3664469337527711,0.6666666666666666,8.906242688496908,1.140968268008491,0.6666666666666666,11.196854,27.403091,15.981565,14.6101885,22.639128,7.9553423,4.730283737182618,3.0670717120782323,100.0,33.33333333333333,66.66666666666666,66.66666666666666
3214-62-10,Test,3,12.717627862153797,0.7627450462352938,1.0,6.798803831091063,0.25404856668453085,0.3333333333333333,8.62330705542305,21.340934917576845,13.216806623433698,11.257139325536341,17.91195925895465,6.730868983769064,2.8319570031610297,0.8899448287682448,14.274087524414062,0.942694399763559,0.6666666666666666,7.872370719909668,1.2322416947027028,0.3333333333333333,8.338567,22.570215,13.997221,11.220566,18.354689,7.03874,4.775487263997394,2.178167825759316,100.0,33.33333333333333,66.66666666666666,33.33333333333333
